numero,url,nome,tipos,Peso_kg,altura_cm,efetividade_dict,habilidades_nomes,habilidades_urls,habilidades_descricoes,numero_evol,level_evol,item_evol,nome_evol,url_evol
469,https://pokemondb.net/pokedex/yanmega,Yanmega,"Bug, Flying",51.5,190.0,"{'Nor': 1.0, 'Fir': 2.0, 'Wat': 1.0, 'Ele': 2.0, 'Gra': 0.25, 'Ice': 2.0, 'Fig': 0.25, 'Poi': 1.0, 'Gro': 0.0}",Frisk; Tinted Lens; Speed Boost,https://pokemondb.net/ability/frisk; https://pokemondb.net/ability/tinted-lens; https://pokemondb.net/ability/speed-boost,"The Pokémon can check a foe's held item.; Powers up ""not very effective"" moves.; Its Speed stat is gradually boosted.",None,None,None,None,None
470,https://pokemondb.net/pokedex/leafeon,Leafeon,Grass,25.5,100.0,"{'Nor': 1.0, 'Fir': 2.0, 'Wat': 0.5, 'Ele': 0.5, 'Gra': 0.5, 'Ice': 2.0, 'Fig': 1.0, 'Poi': 2.0, 'Gro': 0.5}",Chlorophyll; Leaf Guard,https://pokemondb.net/ability/chlorophyll; https://pokemondb.net/ability/leaf-guard,"Chlorophyll doubles the ability-bearer's Speed during bright sunshine .; Leaf Guard prevents the bearer from succumbing to major status ailments (sleep, burns, poisoning, paralysis or freezing) during sunny weather. It does not prevent minor status ailments such as Confusion or Infatuation, nor does it prevent self-inflicted status conditions such as from using Rest .",None,None,None,None,None
471,https://pokemondb.net/pokedex/glaceon,Glaceon,Ice,25.9,80.0,"{'Nor': 1.0, 'Fir': 2.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 0.5, 'Fig': 2.0, 'Poi': 1.0, 'Gro': 1.0}",Ice Body; Snow Cloak,https://pokemondb.net/ability/ice-body; https://pokemondb.net/ability/snow-cloak,"A Pokémon with Ice Body will recover 1 ⁄ 16 of its maximum HP during hail, after each turn. It also grants immunity to the hailstorm damage, if not already immune.; Snow Cloak raises ability-bearer's evasion by 20% in a hail storm. It also gives immunity to damage by hail (if they are not already protected by being Ice type). If a Pokémon with Snow Cloak is the leading party Pokémon while travelling in a hail storm/blizzard, wild Pokémon are only half as likely to appear.",None,None,None,None,None
472,https://pokemondb.net/pokedex/gliscor,Gliscor,"Ground, Flying",42.5,200.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 2.0, 'Ele': 0.0, 'Gra': 1.0, 'Ice': 4.0, 'Fig': 0.5, 'Poi': 0.5, 'Gro': 0.0}",Poison Heal; Sand Veil; Hyper Cutter,https://pokemondb.net/ability/poison-heal; https://pokemondb.net/ability/sand-veil; https://pokemondb.net/ability/hyper-cutter,"Restores HP if the Pokémon is poisoned.; Sand Veil raises the ability-bearer's evasion by 20% in a sandstorm . It also gives immunity to sandstorm damage (if they are not already protected by being Ground / Rock / Steel type). If a Pokémon with Sand Veil is the leading party Pokémon while travelling in a sandstorm, wild Pokémon are only half as likely to appear.; Hyper Cutter prevents the bearer's Attack stat from being lowered by other Pokémon, through moves such as Growl or abilities such as Intimidate . It does not prevent self-inflicted decreases, for example from Superpower .",None,None,None,None,None
473,https://pokemondb.net/pokedex/mamoswine,Mamoswine,"Ice, Ground",291.0,250.0,"{'Nor': 1.0, 'Fir': 2.0, 'Wat': 2.0, 'Ele': 0.0, 'Gra': 2.0, 'Ice': 1.0, 'Fig': 2.0, 'Poi': 0.5, 'Gro': 1.0}",Thick Fat; Snow Cloak; Oblivious,https://pokemondb.net/ability/thick-fat; https://pokemondb.net/ability/snow-cloak; https://pokemondb.net/ability/oblivious,"Thick Fat reduces the damage taken from Fire -type and Ice -type moves by 50%. Interestingly, many Pokémon possessing this ability already take reduced damage from those types. A Dewgong or Walrein with Thick Fat would take 1 ⁄ 8 normal damage when hit by an Ice-type move.; Snow Cloak raises ability-bearer's evasion by 20% in a hail storm. It also gives immunity to damage by hail (if they are not already protected by being Ice type). If a Pokémon with Snow Cloak is the leading party Pokémon while travelling in a hail storm/blizzard, wild Pokémon are only half as likely to appear.; Oblivious makes the Pokémon immune to gender-based moves and abilities, specifically Attract , Captivate and Cute Charm .",None,None,None,None,None
474,https://pokemondb.net/pokedex/porygon-z,Porygon-Z,Normal,34.0,90.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 2.0, 'Poi': 1.0, 'Gro': 1.0}",Analytic; Download; Adaptability,https://pokemondb.net/ability/analytic; https://pokemondb.net/ability/download; https://pokemondb.net/ability/adaptability,"Boosts move power when the Pokémon moves last.; Download raises either the bearer's Attack or Special Attack by one stage when switching into battle, base on the opponent's defenses. It raises Attack if the opponent's Defense is lower than its Special Defense, or raises Special Attack if opponent's Special Defense is lower than or equal to its Defense. In double and triple battles, Download compares the sum of all opponents' Defense stats and the sum of all opponents' Special Defense stats and uses the lowest total.; Adaptability increases the effectiveness of STAB moves from the usual 1.5× to 2×. For example, a Water -type Pokémon using Surf (base power 90) would normally get an effective power of 135. With Adaptability it would be 180 instead.",None,None,None,None,None
475,https://pokemondb.net/pokedex/gallade,Gallade,"Psychic, Fighting",52.0,160.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 0.5, 'Poi': 1.0, 'Gro': 1.0}",Justified; Sharpness; Steadfast,https://pokemondb.net/ability/justified; https://pokemondb.net/ability/sharpness; https://pokemondb.net/ability/steadfast,"Justified raises the ability-bearer's Attack by one stage when hit by a damaging Dark -type move. The Attack rises for every hit of the move Beat Up . Stats can be raised to a maximum of +6 stages each.; Sharpness increases the power of all slicing moves by 50%. The attacks classed as slicing moves are shown below with their normal and boosted power: *No Pokémon with Sharpness can learn these moves, however they can be called via Copycat , Metronome , Mimic , Mirror Move , or from a Pokémon that gained the ability (for example by Skill Swap ).; Raises Speed each time the Pokémon flinches.",None,None,None,None,None
476,https://pokemondb.net/pokedex/probopass,Probopass,"Rock, Steel",340.0,140.0,"{'Nor': 0.25, 'Fir': 1.0, 'Wat': 2.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 0.5, 'Fig': 4.0, 'Poi': 0.0, 'Gro': 4.0}",Sand Force; Magnet Pull; Sturdy,https://pokemondb.net/ability/sand-force; https://pokemondb.net/ability/magnet-pull; https://pokemondb.net/ability/sturdy,"Sand Force raises the power of Ground , Rock and Steel type moves by 30% during a sandstorm . It also grants immunity to the sandstorm damage, if not already immune (currently this only applies to Shellos since all other Pokémon with the ability are already immune).; Magnet Pull prevents Steel type Pokémon from switching out of battle or fleeing. If a Pokémon with Magnet Pull is the leading party Pokémon, it is 50% more likely that a wild Pokémon encountered will be Steel type.; Sturdy allows the Pokémon to survive with 1 HP if attacked at full HP with an attack that would otherwise knock it out. It also prevents One-Hit-KO moves ( Fissure , Horn Drill , Guillotine or Sheer Cold ). If Sturdy activates before the final hit of a multi-hit move (such as Fury Swipes ), the subsequent hit will still deal damage and therefore cause the Pokémon to faint. Sturdy does not prevent self-inflicted KO moves such as Selfdestruct , Explosion and Final Gambit .",None,None,None,None,None
477,https://pokemondb.net/pokedex/dusknoir,Dusknoir,Ghost,106.6,220.0,"{'Nor': 0.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 0.0, 'Poi': 0.5, 'Gro': 1.0}",Frisk; Pressure,https://pokemondb.net/ability/frisk; https://pokemondb.net/ability/pressure,"The Pokémon can check a foe's held item.; Pressure makes any attack targeted at the ability-bearer - regardless of whether it hits - use 2 PP instead of 1. If a Pokémon with Pressure is the leading party Pokémon, wild Pokémon are 50% more likely to be higher level.",None,None,None,None,None
478,https://pokemondb.net/pokedex/froslass,Froslass,"Ice, Ghost",26.6,130.0,"{'Nor': 0.0, 'Fir': 2.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 0.5, 'Fig': 0.0, 'Poi': 0.5, 'Gro': 1.0}",Cursed Body; Snow Cloak,https://pokemondb.net/ability/cursed-body; https://pokemondb.net/ability/snow-cloak,"May disable a move used on the Pokémon.; Snow Cloak raises ability-bearer's evasion by 20% in a hail storm. It also gives immunity to damage by hail (if they are not already protected by being Ice type). If a Pokémon with Snow Cloak is the leading party Pokémon while travelling in a hail storm/blizzard, wild Pokémon are only half as likely to appear.",None,None,None,None,None
460,https://pokemondb.net/pokedex/abomasnow,Abomasnow,"Grass, Ice",135.5,220.0,"{'Nor': 1.0, 'Fir': 4.0, 'Wat': 0.5, 'Ele': 0.5, 'Gra': 0.5, 'Ice': 1.0, 'Fig': 2.0, 'Poi': 2.0, 'Gro': 0.5}",Soundproof; Snow Warning,https://pokemondb.net/ability/soundproof; https://pokemondb.net/ability/snow-warning,"Soundproof grants the Pokémon immunity to all sound-based moves, preventing all damage and effects. In Generation 5 only, Pokémon with Soundproof could be cured of status conditions by Heal Bell .; Snow Warning creates a hailstorm when the ability-bearer enters battle. The effect lasts 5 turns, unless it is cleared via Air Lock or Cloud Nine or replaced by another weather condition. If multiple Pokémon with weather-generating abilities ( Snow Warning , Drizzle , Drought or Sand Stream ) enter the field on the same turn, each weather condition will activate consecutively, fastest Pokémon first. In other words, the resultant weather condition will be that of the slowest Pokémon. Prior to Generation 6 , Snow Warning lasts indefinitely upon activation.",None,None,None,None,None
455,https://pokemondb.net/pokedex/carnivine,Carnivine,Grass,27.0,140.0,"{'Nor': 1.0, 'Fir': 2.0, 'Wat': 0.5, 'Ele': 0.5, 'Gra': 0.5, 'Ice': 2.0, 'Fig': 1.0, 'Poi': 2.0, 'Gro': 0.0}",Levitate,https://pokemondb.net/ability/levitate,"Levitate causes the Pokémon to be raised (like Flying -type Pokémon). Raised Pokémon are not affected by Ground -type moves, Spikes , Toxic Spikes nor Arena Trap . Full details in glossary .",None,None,None,None,None
448,https://pokemondb.net/pokedex/lucario,Lucario,"Fighting, Steel",54.0,120.0,"{'Nor': 0.5, 'Fir': 2.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 0.5, 'Ice': 0.5, 'Fig': 2.0, 'Poi': 0.0, 'Gro': 2.0}",Justified; Inner Focus; Steadfast,https://pokemondb.net/ability/justified; https://pokemondb.net/ability/inner-focus; https://pokemondb.net/ability/steadfast,"Justified raises the ability-bearer's Attack by one stage when hit by a damaging Dark -type move. The Attack rises for every hit of the move Beat Up . Stats can be raised to a maximum of +6 stages each.; Inner Focus prevents the Pokémon from flinching, for example when attacked by a move like Headbutt .; Raises Speed each time the Pokémon flinches.",None,None,None,None,None
449,https://pokemondb.net/pokedex/hippopotas,Hippopotas,Ground,49.5,80.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 2.0, 'Ele': 0.0, 'Gra': 2.0, 'Ice': 2.0, 'Fig': 1.0, 'Poi': 0.5, 'Gro': 1.0}",Sand Force; Sand Stream,https://pokemondb.net/ability/sand-force; https://pokemondb.net/ability/sand-stream,"Sand Force raises the power of Ground , Rock and Steel type moves by 30% during a sandstorm . It also grants immunity to the sandstorm damage, if not already immune (currently this only applies to Shellos since all other Pokémon with the ability are already immune).; Sand Stream creates a sandstorm when the ability-bearer enters battle. The effect lasts 5 turns, unless it is cleared via Air Lock or Cloud Nine or replaced by another weather condition. If multiple Pokémon with weather-generating abilities ( Sand Stream , Drizzle , Drought or Snow Warning ) enter the field on the same turn, each weather condition will activate consecutively, fastest Pokémon first. In other words, the resultant weather condition will be that of the slowest Pokémon. Prior to Generation 6 , Sand Stream lasts indefinitely upon activation.",450,None,None,Hippowdon,https://pokemondb.net/pokedex/hippowdon
450,https://pokemondb.net/pokedex/hippowdon,Hippowdon,Ground,300.0,200.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 2.0, 'Ele': 0.0, 'Gra': 2.0, 'Ice': 2.0, 'Fig': 1.0, 'Poi': 0.5, 'Gro': 1.0}",Sand Force; Sand Stream,https://pokemondb.net/ability/sand-force; https://pokemondb.net/ability/sand-stream,"Sand Force raises the power of Ground , Rock and Steel type moves by 30% during a sandstorm . It also grants immunity to the sandstorm damage, if not already immune (currently this only applies to Shellos since all other Pokémon with the ability are already immune).; Sand Stream creates a sandstorm when the ability-bearer enters battle. The effect lasts 5 turns, unless it is cleared via Air Lock or Cloud Nine or replaced by another weather condition. If multiple Pokémon with weather-generating abilities ( Sand Stream , Drizzle , Drought or Snow Warning ) enter the field on the same turn, each weather condition will activate consecutively, fastest Pokémon first. In other words, the resultant weather condition will be that of the slowest Pokémon. Prior to Generation 6 , Sand Stream lasts indefinitely upon activation.",None,None,None,None,None
451,https://pokemondb.net/pokedex/skorupi,Skorupi,"Poison, Bug",12.0,80.0,"{'Nor': 1.0, 'Fir': 2.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 0.25, 'Ice': 1.0, 'Fig': 0.25, 'Poi': 0.5, 'Gro': 1.0}",Keen Eye; Sniper; Battle Armor,https://pokemondb.net/ability/keen-eye; https://pokemondb.net/ability/sniper; https://pokemondb.net/ability/battle-armor,"Keen Eye prevents the Pokémon from losing accuracy, for example from moves like Sand-Attack . If a Pokémon with Keen Eye is the leading party Pokémon, wild Pokémon are 50% less likely to be lower level.; Sniper increases the power of critical hits by 1.5×. This means a critical hit will deal 2.25× normal damage instead of 1.5×. In Generations 1-5 critical hits deal 2× normal damage, so Sniper inflicts 3× normal damage.; Battle Armor prevents the Pokémon from receiving a critical hit.",452,None,None,Drapion,https://pokemondb.net/pokedex/drapion
452,https://pokemondb.net/pokedex/drapion,Drapion,"Poison, Dark",61.5,130.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 0.5, 'Ice': 1.0, 'Fig': 1.0, 'Poi': 0.5, 'Gro': 2.0}",Keen Eye; Sniper; Battle Armor,https://pokemondb.net/ability/keen-eye; https://pokemondb.net/ability/sniper; https://pokemondb.net/ability/battle-armor,"Keen Eye prevents the Pokémon from losing accuracy, for example from moves like Sand-Attack . If a Pokémon with Keen Eye is the leading party Pokémon, wild Pokémon are 50% less likely to be lower level.; Sniper increases the power of critical hits by 1.5×. This means a critical hit will deal 2.25× normal damage instead of 1.5×. In Generations 1-5 critical hits deal 2× normal damage, so Sniper inflicts 3× normal damage.; Battle Armor prevents the Pokémon from receiving a critical hit.",None,None,None,None,None
453,https://pokemondb.net/pokedex/croagunk,Croagunk,"Poison, Fighting",23.0,70.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 0.5, 'Ice': 1.0, 'Fig': 0.5, 'Poi': 0.5, 'Gro': 2.0}",Poison Touch; Dry Skin; Anticipation,https://pokemondb.net/ability/poison-touch; https://pokemondb.net/ability/dry-skin; https://pokemondb.net/ability/anticipation,"May poison targets when a Pokémon makes contact.; Dry Skin causes several effects:; A Pokémon with Anticipation will shudder upon entering battle, if an opponent has a move that is super-effective against it, or a One-Hit-KO move ( Fissure , Horn Drill , Guillotine or Sheer Cold ). It only activates when the ability-bearer switches in, not when an opponent switches in. Anticipation does not activate if the opponent has a move that varies in type, such as Hidden Power , Judgment or Weather Ball , even if those moves would be super-effective.",454,None,None,Toxicroak,https://pokemondb.net/pokedex/toxicroak
454,https://pokemondb.net/pokedex/toxicroak,Toxicroak,"Poison, Fighting",44.4,130.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 0.5, 'Ice': 1.0, 'Fig': 0.5, 'Poi': 0.5, 'Gro': 2.0}",Poison Touch; Dry Skin; Anticipation,https://pokemondb.net/ability/poison-touch; https://pokemondb.net/ability/dry-skin; https://pokemondb.net/ability/anticipation,"May poison targets when a Pokémon makes contact.; Dry Skin causes several effects:; A Pokémon with Anticipation will shudder upon entering battle, if an opponent has a move that is super-effective against it, or a One-Hit-KO move ( Fissure , Horn Drill , Guillotine or Sheer Cold ). It only activates when the ability-bearer switches in, not when an opponent switches in. Anticipation does not activate if the opponent has a move that varies in type, such as Hidden Power , Judgment or Weather Ball , even if those moves would be super-effective.",None,None,None,None,None
456,https://pokemondb.net/pokedex/finneon,Finneon,Water,7.0,40.0,"{'Nor': 1.0, 'Fir': 0.5, 'Wat': 0.5, 'Ele': 2.0, 'Gra': 2.0, 'Ice': 0.5, 'Fig': 1.0, 'Poi': 1.0, 'Gro': 1.0}",Water Veil; Storm Drain; Swift Swim,https://pokemondb.net/ability/water-veil; https://pokemondb.net/ability/storm-drain; https://pokemondb.net/ability/swift-swim,"Prevents the Pokémon from getting a burn.; Storm Drain forces all single-target Water -type moves - used by any other Pokémon on the field - to target this Pokémon, and with 100% accuracy. The ability is most useful in double/triple battles. When hit by the move, it deals no damage to the ability-bearer but raises its Special Attack by one stage. Stats can be raised to a maximum of +6 stages each. Storm Drain will activate for an Water-type Hidden Power , but not Water-type Judgment . The ability is overridden by other Pokémon becoming the center of attention from the moves Follow Me or Rage Powder . In Generation 4 , Storm Drain did not increase Special Attack nor give immunity to Water-type attacks. It also did not activate for Hidden Power .; Swift Swim doubles the ability-bearer's Speed during rain .",457,None,None,Lumineon,https://pokemondb.net/pokedex/lumineon
457,https://pokemondb.net/pokedex/lumineon,Lumineon,Water,24.0,120.0,"{'Nor': 1.0, 'Fir': 0.5, 'Wat': 0.5, 'Ele': 2.0, 'Gra': 2.0, 'Ice': 0.5, 'Fig': 1.0, 'Poi': 1.0, 'Gro': 1.0}",Water Veil; Storm Drain; Swift Swim,https://pokemondb.net/ability/water-veil; https://pokemondb.net/ability/storm-drain; https://pokemondb.net/ability/swift-swim,"Prevents the Pokémon from getting a burn.; Storm Drain forces all single-target Water -type moves - used by any other Pokémon on the field - to target this Pokémon, and with 100% accuracy. The ability is most useful in double/triple battles. When hit by the move, it deals no damage to the ability-bearer but raises its Special Attack by one stage. Stats can be raised to a maximum of +6 stages each. Storm Drain will activate for an Water-type Hidden Power , but not Water-type Judgment . The ability is overridden by other Pokémon becoming the center of attention from the moves Follow Me or Rage Powder . In Generation 4 , Storm Drain did not increase Special Attack nor give immunity to Water-type attacks. It also did not activate for Hidden Power .; Swift Swim doubles the ability-bearer's Speed during rain .",None,None,None,None,None
458,https://pokemondb.net/pokedex/mantyke,Mantyke,"Water, Flying",65.0,100.0,"{'Nor': 1.0, 'Fir': 0.5, 'Wat': 0.5, 'Ele': 4.0, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 0.5, 'Poi': 1.0, 'Gro': 0.0}",Water Veil; Water Absorb; Swift Swim,https://pokemondb.net/ability/water-veil; https://pokemondb.net/ability/water-absorb; https://pokemondb.net/ability/swift-swim,Prevents the Pokémon from getting a burn.; A Pokémon with Water Absorb heals 1 ⁄ 4 of its maximum HP when hit by a Water -type attack.; Swift Swim doubles the ability-bearer's Speed during rain .,226,None,None,Mantine,https://pokemondb.net/pokedex/mantine
459,https://pokemondb.net/pokedex/snover,Snover,"Grass, Ice",50.5,100.0,"{'Nor': 1.0, 'Fir': 4.0, 'Wat': 0.5, 'Ele': 0.5, 'Gra': 0.5, 'Ice': 1.0, 'Fig': 2.0, 'Poi': 2.0, 'Gro': 0.5}",Soundproof; Snow Warning,https://pokemondb.net/ability/soundproof; https://pokemondb.net/ability/snow-warning,"Soundproof grants the Pokémon immunity to all sound-based moves, preventing all damage and effects. In Generation 5 only, Pokémon with Soundproof could be cured of status conditions by Heal Bell .; Snow Warning creates a hailstorm when the ability-bearer enters battle. The effect lasts 5 turns, unless it is cleared via Air Lock or Cloud Nine or replaced by another weather condition. If multiple Pokémon with weather-generating abilities ( Snow Warning , Drizzle , Drought or Sand Stream ) enter the field on the same turn, each weather condition will activate consecutively, fastest Pokémon first. In other words, the resultant weather condition will be that of the slowest Pokémon. Prior to Generation 6 , Snow Warning lasts indefinitely upon activation.",460,None,None,Abomasnow,https://pokemondb.net/pokedex/abomasnow
461,https://pokemondb.net/pokedex/weavile,Weavile,"Dark, Ice",34.0,110.0,"{'Nor': 1.0, 'Fir': 2.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 0.5, 'Fig': 4.0, 'Poi': 1.0, 'Gro': 1.0}",Pickpocket; Pressure,https://pokemondb.net/ability/pickpocket; https://pokemondb.net/ability/pressure,"Steals an item when hit by another Pokémon.; Pressure makes any attack targeted at the ability-bearer - regardless of whether it hits - use 2 PP instead of 1. If a Pokémon with Pressure is the leading party Pokémon, wild Pokémon are 50% more likely to be higher level.",903,None,None,None,None
462,https://pokemondb.net/pokedex/magnezone,Magnezone,"Electric, Steel",180.0,120.0,"{'Nor': 0.5, 'Fir': 2.0, 'Wat': 1.0, 'Ele': 0.5, 'Gra': 0.5, 'Ice': 0.5, 'Fig': 2.0, 'Poi': 0.0, 'Gro': 4.0}",Analytic; Sturdy; Magnet Pull,https://pokemondb.net/ability/analytic; https://pokemondb.net/ability/sturdy; https://pokemondb.net/ability/magnet-pull,"Boosts move power when the Pokémon moves last.; Sturdy allows the Pokémon to survive with 1 HP if attacked at full HP with an attack that would otherwise knock it out. It also prevents One-Hit-KO moves ( Fissure , Horn Drill , Guillotine or Sheer Cold ). If Sturdy activates before the final hit of a multi-hit move (such as Fury Swipes ), the subsequent hit will still deal damage and therefore cause the Pokémon to faint. Sturdy does not prevent self-inflicted KO moves such as Selfdestruct , Explosion and Final Gambit .; Magnet Pull prevents Steel type Pokémon from switching out of battle or fleeing. If a Pokémon with Magnet Pull is the leading party Pokémon, it is 50% more likely that a wild Pokémon encountered will be Steel type.",None,None,None,None,None
433,https://pokemondb.net/pokedex/chingling,Chingling,Psychic,0.6,20.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 1.0, 'Fig': 0.5, 'Poi': 1.0, 'Gro': 0.0}",Levitate,https://pokemondb.net/ability/levitate,"Levitate causes the Pokémon to be raised (like Flying -type Pokémon). Raised Pokémon are not affected by Ground -type moves, Spikes , Toxic Spikes nor Arena Trap . Full details in glossary .",358,None,None,Chimecho,https://pokemondb.net/pokedex/chimecho
432,https://pokemondb.net/pokedex/purugly,Purugly,Normal,43.8,100.0,"{'Nor': 1.0, 'Fir': 0.5, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 1.0, 'Ice': 0.5, 'Fig': 2.0, 'Poi': 1.0, 'Gro': 1.0}",Defiant; Own Tempo; Thick Fat,https://pokemondb.net/ability/defiant; https://pokemondb.net/ability/own-tempo; https://pokemondb.net/ability/thick-fat,"Defiant raises the ability-bearer's Attack by two stages when hit by a stat-lowering move. Stats can be raised to a maximum of +6 stages each.; Prevents the Pokémon from becoming confused.; Thick Fat reduces the damage taken from Fire -type and Ice -type moves by 50%. Interestingly, many Pokémon possessing this ability already take reduced damage from those types. A Dewgong or Walrein with Thick Fat would take 1 ⁄ 8 normal damage when hit by an Ice-type move.",None,None,None,None,None
434,https://pokemondb.net/pokedex/stunky,Stunky,"Poison, Dark",19.2,40.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 0.5, 'Ice': 1.0, 'Fig': 1.0, 'Poi': 0.5, 'Gro': 2.0}",Keen Eye; Aftermath; Stench,https://pokemondb.net/ability/keen-eye; https://pokemondb.net/ability/aftermath; https://pokemondb.net/ability/stench,"Keen Eye prevents the Pokémon from losing accuracy, for example from moves like Sand-Attack . If a Pokémon with Keen Eye is the leading party Pokémon, wild Pokémon are 50% less likely to be lower level.; If an attacker faints a Pokémon with Aftermath using a contact move, the attacker will lose 1 ⁄ 4 of their maximum HP.; A Pokémon with Stench has a 10% chance of causing the opponent to flinch when hit by a damaging move (provided the ability-bearer strikes first as usual). Stench does not stack with the items King's Rock or Razor Fang , so an ability-bearer holding either item will keep the flinch chance at 10%. In Generations 3-4 , Stench has no effect in battle. If a Pokémon with Stench is the leading party Pokémon, wild Pokémon are only half as likely to appear.",435,None,None,Skuntank,https://pokemondb.net/pokedex/skuntank
435,https://pokemondb.net/pokedex/skuntank,Skuntank,"Poison, Dark",38.0,100.0,"{'Nor': 1.0, 'Fir': 1.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 0.5, 'Ice': 1.0, 'Fig': 1.0, 'Poi': 0.5, 'Gro': 2.0}",Keen Eye; Aftermath; Stench,https://pokemondb.net/ability/keen-eye; https://pokemondb.net/ability/aftermath; https://pokemondb.net/ability/stench,"Keen Eye prevents the Pokémon from losing accuracy, for example from moves like Sand-Attack . If a Pokémon with Keen Eye is the leading party Pokémon, wild Pokémon are 50% less likely to be lower level.; If an attacker faints a Pokémon with Aftermath using a contact move, the attacker will lose 1 ⁄ 4 of their maximum HP.; A Pokémon with Stench has a 10% chance of causing the opponent to flinch when hit by a damaging move (provided the ability-bearer strikes first as usual). Stench does not stack with the items King's Rock or Razor Fang , so an ability-bearer holding either item will keep the flinch chance at 10%. In Generations 3-4 , Stench has no effect in battle. If a Pokémon with Stench is the leading party Pokémon, wild Pokémon are only half as likely to appear.",None,None,None,None,None
436,https://pokemondb.net/pokedex/bronzor,Bronzor,"Steel, Psychic",60.5,50.0,"{'Nor': 0.5, 'Fir': 2.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 0.5, 'Ice': 0.5, 'Fig': 1.0, 'Poi': 0.0, 'Gro': 0.0}",Heavy Metal; Heatproof; Levitate,https://pokemondb.net/ability/heavy-metal; https://pokemondb.net/ability/heatproof; https://pokemondb.net/ability/levitate,"Heavy Metal doubles the Pokémon's weight in battle. Increasing weight affects these moves:; Heatproof reduces the damage taken from Fire -type moves by 50%. It also halves the damage from a burn, from 1 ⁄ 8 to 1 ⁄ 16 of the Pokémon's maximum HP.; Levitate causes the Pokémon to be raised (like Flying -type Pokémon). Raised Pokémon are not affected by Ground -type moves, Spikes , Toxic Spikes nor Arena Trap . Full details in glossary .",437,None,None,Bronzong,https://pokemondb.net/pokedex/bronzong
437,https://pokemondb.net/pokedex/bronzong,Bronzong,"Steel, Psychic",187.0,130.0,"{'Nor': 0.5, 'Fir': 2.0, 'Wat': 1.0, 'Ele': 1.0, 'Gra': 0.5, 'Ice': 0.5, 'Fig': 1.0, 'Poi': 0.0, 'Gro': 0.0}",Heavy Metal; Heatproof; Levitate,https://pokemondb.net/ability/heavy-metal; https://pokemondb.net/ability/heatproof; https://pokemondb.net/ability/levitate,"Heavy Metal doubles the Pokémon's weight in battle. Increasing weight affects these moves:; Heatproof reduces the damage taken from Fire -type moves by 50%. It also halves the damage from a burn, from 1 ⁄ 8 to 1 ⁄ 16 of the Pokémon's maximum HP.; Levitate causes the Pokémon to be raised (like Flying -type Pokémon). Raised Pokémon are not affected by Ground -type moves, Spikes , Toxic Spikes nor Arena Trap . Full details in glossary .",None,None,None,None,None
438,https://pokemondb.net/pokedex/bonsly,Bonsly,Rock,15.0,50.0,"{'Nor': 0.5, 'Fir': 0.5, 'Wat': 2.0, 'Ele': 1.0, 'Gra': 2.0, 'Ice': 1.0, 'Fig': 2.0, 'Poi': 0.5, 'Gro': 2.0}",Rattled; Rock Head; Sturdy,https://pokemondb.net/ability/rattled; https://pokemondb.net/ability/rock-head; https://pokemondb.net/ability/sturdy,"When a Pokémon with Rattled is hit by a Bug , Ghost or Dark type move, its Speed is raised one stage (up to the usual maximum of +6 stages).; Protects the Pokémon from recoil damage.; Sturdy allows the Pokémon to survive with 1 HP if attacked at full HP with an attack that would otherwise knock it out. It also prevents One-Hit-KO moves ( Fissure , Horn Drill , Guillotine or Sheer Cold ). If Sturdy activates before the final hit of a multi-hit move (such as Fury Swipes ), the subsequent hit will still deal damage and therefore cause the Pokémon to faint. Sturdy does not prevent self-inflicted KO moves such as Selfdestruct , Explosion and Final Gambit .",185,None,None,Sudowoodo,https://pokemondb.net/pokedex/sudowoodo
